billing_id,Customer_Id,billing_date,due_date,payment_date,bill_amount
TEL-1000094,S6RZSOST6C,9/13/2022,10/8/2022,11/1/2022,894
TEL-1007564,S6RZSOST6C,1/2/2021,1/27/2021,1/26/2021,474
TEL-1008524,S6RZSOST6C,3/23/2022,4/17/2022,5/1/2022,593
TEL-1009364,S6RZSOST6C,10/17/2022,11/11/2022,11/22/2022,541
TEL-1009594,S6RZSOST6C,5/13/2021,6/7/2021,5/24/2021,660
TEL-1009793,S6RZSOST6C,10/29/2022,11/23/2022,11/20/2022,595
TEL-1012621,S6RZSOST6C,2/21/2022,3/18/2022,2/25/2022,784
TEL-1014597,S6RZSOST6C,6/13/2021,7/8/2021,6/15/2021,473
TEL-1000095,CIROXT4ZNV,6/19/2021,7/14/2021,8/5/2021,84
TEL-1000096,3WBQJKPRJ3,2/4/2021,3/1/2021,2/4/2021,222
TEL-1005819,3WBQJKPRJ3,4/7/2021,5/2/2021,4/27/2021,56
TEL-1010973,3WBQJKPRJ3,6/23/2022,7/18/2022,7/22/2022,91
TEL-1011644,3WBQJKPRJ3,3/9/2021,4/3/2021,4/2/2021,40
TEL-1000097,8OT5IXO1LD,12/2/2022,12/27/2022,12/23/2022,241
TEL-1000098,DCECNMRROL,5/3/2021,5/28/2021,5/13/2021,16
TEL-1001635,DCECNMRROL,1/3/2022,1/28/2022,1/25/2022,51
TEL-1004219,DCECNMRROL,4/18/2022,5/13/2022,5/9/2022,16
TEL-1007256,DCECNMRROL,11/29/2022,12/24/2022,12/16/2022,144
TEL-1008386,DCECNMRROL,2/21/2021,3/18/2021,2/24/2021,228
TEL-1000099,HIX4Z0ZTH8,4/22/2022,5/17/2022,5/30/2022,268
TEL-1008762,HIX4Z0ZTH8,3/15/2022,4/9/2022,3/29/2022,208
TEL-1000100,F7JAK435YF,3/27/2021,4/21/2021,4/22/2021,72
TEL-1005003,F7JAK435YF,5/12/2021,6/6/2021,5/14/2021,278
TEL-1011806,F7JAK435YF,11/16/2021,12/11/2021,12/18/2021,263
TEL-1000101,BD0D8GW6ZK,1/30/2022,2/24/2022,2/12/2022,62
TEL-1010099,BD0D8GW6ZK,5/4/2021,5/29/2021,5/24/2021,82
TEL-1011196,BD0D8GW6ZK,4/9/2021,5/4/2021,4/30/2021,258
TEL-1000102,4RSABCUEE5,4/29/2022,5/24/2022,5/19/2022,145
TEL-1003739,4RSABCUEE5,11/23/2022,12/18/2022,12/13/2022,122
TEL-1007221,4RSABCUEE5,1/17/2021,2/11/2021,1/18/2021,194
TEL-1000103,BPQCBRFQ6U,10/27/2022,11/21/2022,11/22/2022,28
TEL-1003818,BPQCBRFQ6U,6/17/2021,7/12/2021,6/27/2021,159
TEL-1011325,BPQCBRFQ6U,1/29/2022,2/23/2022,3/9/2022,266
TEL-1000104,G81UQF365S,9/28/2022,10/23/2022,10/19/2022,226
TEL-1002473,G81UQF365S,8/11/2021,9/5/2021,8/26/2021,250
TEL-1010493,G81UQF365S,10/7/2021,11/1/2021,11/8/2021,160
TEL-1000105,5MZZ4J7QBQ,9/27/2021,10/22/2021,11/15/2021,788
TEL-1004427,5MZZ4J7QBQ,5/1/2022,5/26/2022,5/19/2022,666
TEL-1005922,5MZZ4J7QBQ,1/21/2021,2/15/2021,3/11/2021,669
TEL-1007327,5MZZ4J7QBQ,9/4/2021,9/29/2021,9/12/2021,715
TEL-1008934,5MZZ4J7QBQ,11/22/2022,12/17/2022,1/8/2023,753
TEL-1000106,3FM82HRFNY,6/13/2021,7/8/2021,6/21/2021,157
TEL-1001336,3FM82HRFNY,8/10/2022,9/4/2022,9/23/2022,286
TEL-1011529,3FM82HRFNY,3/12/2022,4/6/2022,3/20/2022,44
TEL-1012004,3FM82HRFNY,9/11/2021,10/6/2021,9/27/2021,296
TEL-1013548,3FM82HRFNY,11/22/2021,12/17/2021,1/1/2022,239
TEL-1000107,AT5HUESAC9,4/21/2022,5/16/2022,5/2/2022,177
TEL-1001068,AT5HUESAC9,5/27/2022,6/21/2022,6/21/2022,252
TEL-1004016,AT5HUESAC9,2/22/2022,3/19/2022,3/30/2022,219
TEL-1005714,AT5HUESAC9,8/3/2022,8/28/2022,8/17/2022,58
TEL-1006253,AT5HUESAC9,5/7/2022,6/1/2022,5/14/2022,152
TEL-1008564,AT5HUESAC9,4/17/2021,5/12/2021,5/24/2021,93
TEL-1000108,035LJIKNF6,5/22/2021,6/16/2021,6/18/2021,178
TEL-1000166,035LJIKNF6,11/26/2021,12/21/2021,12/11/2021,33
TEL-1003649,035LJIKNF6,8/17/2021,9/11/2021,9/1/2021,105
TEL-1009907,035LJIKNF6,3/11/2021,4/5/2021,4/29/2021,217
TEL-1010114,035LJIKNF6,5/16/2022,6/10/2022,5/23/2022,286
TEL-1011397,035LJIKNF6,11/28/2022,12/23/2022,1/4/2023,95
TEL-1000109,0H49Z6GJ3R,9/15/2021,10/10/2021,10/28/2021,152
TEL-1002435,0H49Z6GJ3R,5/31/2021,6/25/2021,7/14/2021,251
TEL-1005717,0H49Z6GJ3R,4/29/2022,5/24/2022,5/22/2022,83
TEL-1009647,0H49Z6GJ3R,9/25/2021,10/20/2021,10/31/2021,49
TEL-1010887,0H49Z6GJ3R,7/12/2022,8/6/2022,8/19/2022,45
TEL-1012473,0H49Z6GJ3R,9/9/2021,10/4/2021,9/15/2021,250
TEL-1000110,KMYTYRN35S,7/14/2021,8/8/2021,8/4/2021,276
TEL-1002742,KMYTYRN35S,12/8/2022,1/2/2023,1/12/2023,91
TEL-1004111,KMYTYRN35S,3/28/2022,4/22/2022,4/19/2022,253
TEL-1004137,KMYTYRN35S,3/7/2021,4/1/2021,4/12/2021,161
TEL-1006434,KMYTYRN35S,8/3/2021,8/28/2021,9/15/2021,75
TEL-1012367,KMYTYRN35S,7/25/2021,8/19/2021,8/15/2021,260
TEL-1013458,KMYTYRN35S,11/28/2022,12/23/2022,12/7/2022,22
TEL-1000111,9WBVB0L516,8/6/2021,8/31/2021,9/3/2021,286
TEL-1000508,9WBVB0L516,1/7/2021,2/1/2021,2/13/2021,77
TEL-1001185,9WBVB0L516,8/27/2022,9/21/2022,10/13/2022,282
TEL-1002499,9WBVB0L516,10/28/2021,11/22/2021,11/24/2021,110
TEL-1002983,9WBVB0L516,1/19/2022,2/13/2022,2/20/2022,133
TEL-1004743,9WBVB0L516,11/26/2021,12/21/2021,12/16/2021,248
TEL-1008983,9WBVB0L516,8/2/2021,8/27/2021,8/28/2021,53
TEL-1009814,9WBVB0L516,8/19/2022,9/13/2022,9/8/2022,294
TEL-1000112,WBRETBP40L,11/25/2022,12/20/2022,1/12/2023,79
TEL-1003432,WBRETBP40L,6/6/2022,7/1/2022,6/7/2022,92
TEL-1009767,WBRETBP40L,3/28/2021,4/22/2021,5/16/2021,130
TEL-1000113,X03ZSQOK39,5/3/2022,5/28/2022,5/27/2022,144
TEL-1012201,X03ZSQOK39,12/7/2021,1/1/2022,1/10/2022,51
TEL-1000114,5038980ATZ,7/21/2021,8/15/2021,7/29/2021,57
TEL-1007571,5038980ATZ,2/10/2022,3/7/2022,3/22/2022,184
TEL-1008765,5038980ATZ,1/20/2022,2/14/2022,2/12/2022,71
TEL-1009624,5038980ATZ,9/2/2021,9/27/2021,10/17/2021,63
TEL-1009821,5038980ATZ,5/29/2021,6/23/2021,6/16/2021,146
TEL-1011850,5038980ATZ,5/21/2021,6/15/2021,6/13/2021,70
TEL-1013392,5038980ATZ,7/23/2021,8/17/2021,9/6/2021,109
TEL-1000115,DV156II213,4/4/2021,4/29/2021,4/21/2021,461
TEL-1000158,DV156II213,10/2/2022,10/27/2022,11/18/2022,415
TEL-1002542,DV156II213,8/25/2022,9/19/2022,9/15/2022,284
TEL-1006268,DV156II213,11/4/2022,11/29/2022,12/14/2022,344
TEL-1011680,DV156II213,10/21/2022,11/15/2022,10/23/2022,497
TEL-1000116,Z3P2BU9Q5T,2/24/2021,3/21/2021,3/13/2021,120
TEL-1007544,Z3P2BU9Q5T,3/10/2021,4/4/2021,4/4/2021,90
TEL-1000117,QC6K7MCR6N,6/29/2021,7/24/2021,7/6/2021,10
TEL-1002842,QC6K7MCR6N,2/13/2021,3/10/2021,2/26/2021,275
TEL-1003556,QC6K7MCR6N,10/11/2022,11/5/2022,11/26/2022,40
TEL-1013647,QC6K7MCR6N,5/12/2022,6/6/2022,5/27/2022,60
TEL-1000118,2X423G172J,9/11/2022,10/6/2022,10/23/2022,285
TEL-1000473,2X423G172J,9/2/2022,9/27/2022,10/2/2022,268
TEL-1000119,KFYXOHC67F,6/19/2021,7/14/2021,6/25/2021,136
TEL-1000120,8H9C3M6RC2,10/4/2021,10/29/2021,10/13/2021,236
TEL-1001377,8H9C3M6RC2,11/28/2021,12/23/2021,12/14/2021,47
TEL-1012431,8H9C3M6RC2,11/11/2022,12/6/2022,12/11/2022,233
TEL-1000121,OTF06CUKNB,7/29/2022,8/23/2022,9/10/2022,480
TEL-1005754,OTF06CUKNB,11/25/2022,12/20/2022,12/31/2022,711
TEL-1000122,IVXJPJM9HQ,4/12/2021,5/7/2021,4/30/2021,12
TEL-1001894,IVXJPJM9HQ,11/1/2021,11/26/2021,12/20/2021,295
TEL-1002892,IVXJPJM9HQ,5/22/2022,6/16/2022,6/20/2022,18
TEL-1010927,IVXJPJM9HQ,8/12/2022,9/6/2022,8/24/2022,293
TEL-1014413,IVXJPJM9HQ,7/3/2021,7/28/2021,8/21/2021,35
TEL-1000123,YKU52DS4HO,9/28/2021,10/23/2021,10/11/2021,289
TEL-1001738,YKU52DS4HO,10/21/2022,11/15/2022,11/1/2022,180
TEL-1004880,YKU52DS4HO,10/16/2021,11/10/2021,10/26/2021,169
TEL-1008625,YKU52DS4HO,10/24/2021,11/18/2021,11/6/2021,71
TEL-1012895,YKU52DS4HO,6/5/2021,6/30/2021,7/15/2021,287
TEL-1000124,AR40JKR97S,1/22/2021,2/16/2021,2/15/2021,144
TEL-1004818,AR40JKR97S,9/4/2022,9/29/2022,10/9/2022,294
TEL-1006151,AR40JKR97S,7/25/2022,8/19/2022,8/23/2022,286
TEL-1006783,AR40JKR97S,2/27/2021,3/24/2021,3/3/2021,51
TEL-1011077,AR40JKR97S,10/18/2021,11/12/2021,12/3/2021,22
TEL-1000125,W40KMKDV3C,2/24/2021,3/21/2021,3/8/2021,366
TEL-1000126,1QQBHVD193,4/1/2022,4/26/2022,4/27/2022,208
TEL-1005266,1QQBHVD193,6/7/2021,7/2/2021,7/26/2021,228
TEL-1006075,1QQBHVD193,12/3/2021,12/28/2021,1/7/2022,35
TEL-1014530,1QQBHVD193,1/7/2022,2/1/2022,2/21/2022,184
TEL-1000128,L72Q8VI8I7,7/11/2021,8/5/2021,7/26/2021,109
TEL-1000590,L72Q8VI8I7,6/21/2021,7/16/2021,7/18/2021,122
TEL-1000129,PQBZSAPZXY,6/3/2022,6/28/2022,6/3/2022,80
TEL-1001551,PQBZSAPZXY,5/22/2021,6/16/2021,7/8/2021,273
TEL-1006515,PQBZSAPZXY,2/12/2021,3/9/2021,3/9/2021,21
TEL-1010320,PQBZSAPZXY,4/27/2021,5/22/2021,5/10/2021,121
TEL-1000130,SJRHPP7GMN,7/11/2021,8/5/2021,8/3/2021,258
TEL-1009490,SJRHPP7GMN,7/15/2022,8/9/2022,8/17/2022,232
TEL-1009887,SJRHPP7GMN,8/3/2022,8/28/2022,9/3/2022,97
TEL-1010414,SJRHPP7GMN,5/12/2021,6/6/2021,5/23/2021,52
TEL-1014531,SJRHPP7GMN,11/9/2021,12/4/2021,11/25/2021,268
TEL-1000131,GL2TVWJH0B,11/26/2021,12/21/2021,1/10/2022,247
TEL-1003088,GL2TVWJH0B,5/29/2021,6/23/2021,6/28/2021,251
TEL-1000132,XNWLDA5Q85,7/27/2021,8/21/2021,9/13/2021,270
TEL-1001961,XNWLDA5Q85,11/26/2021,12/21/2021,1/3/2022,196
TEL-1000133,AM2B0VH4MU,4/9/2021,5/4/2021,5/9/2021,772
TEL-1001559,AM2B0VH4MU,6/7/2022,7/2/2022,6/16/2022,549
TEL-1009717,AM2B0VH4MU,6/19/2021,7/14/2021,8/4/2021,894
TEL-1012817,AM2B0VH4MU,3/13/2022,4/7/2022,4/19/2022,697
TEL-1013467,AM2B0VH4MU,11/15/2021,12/10/2021,12/28/2021,560
TEL-1000134,JO3P36TD7I,10/11/2022,11/5/2022,10/22/2022,135
TEL-1005553,JO3P36TD7I,2/1/2022,2/26/2022,3/2/2022,22
TEL-1000135,61N9M6IMPR,2/1/2021,2/26/2021,3/15/2021,17
TEL-1001716,61N9M6IMPR,4/7/2022,5/2/2022,4/13/2022,127
TEL-1003043,61N9M6IMPR,9/5/2022,9/30/2022,9/17/2022,114
TEL-1000136,NINLF2CQ1U,8/28/2021,9/22/2021,9/8/2021,845
TEL-1008069,NINLF2CQ1U,6/18/2022,7/13/2022,7/9/2022,533
TEL-1009107,NINLF2CQ1U,2/27/2022,3/24/2022,3/29/2022,472
TEL-1000137,ZN1SGP5IE6,10/10/2021,11/4/2021,10/16/2021,19
TEL-1009864,ZN1SGP5IE6,10/29/2022,11/23/2022,11/25/2022,298
TEL-1013081,ZN1SGP5IE6,4/17/2022,5/12/2022,5/18/2022,282
TEL-1000138,F4RI2ESKRI,9/10/2021,10/5/2021,9/16/2021,38
TEL-1000431,F4RI2ESKRI,11/6/2021,12/1/2021,11/6/2021,113
TEL-1000139,LGHWG7N2WK,1/12/2022,2/6/2022,1/13/2022,579
TEL-1003132,LGHWG7N2WK,5/28/2021,6/22/2021,7/5/2021,743
TEL-1004728,LGHWG7N2WK,5/9/2021,6/3/2021,6/17/2021,830
TEL-1008522,LGHWG7N2WK,9/30/2022,10/25/2022,10/31/2022,859
TEL-1008869,LGHWG7N2WK,5/11/2022,6/5/2022,6/21/2022,542
TEL-1009375,LGHWG7N2WK,8/20/2022,9/14/2022,10/5/2022,627
TEL-1009660,LGHWG7N2WK,9/17/2021,10/12/2021,11/5/2021,726
TEL-1010992,LGHWG7N2WK,5/24/2022,6/18/2022,5/28/2022,673
TEL-1014662,LGHWG7N2WK,7/16/2022,8/10/2022,8/10/2022,638
TEL-1000140,IT4K3WP1S7,2/10/2022,3/7/2022,3/10/2022,280
TEL-1000300,IT4K3WP1S7,4/11/2021,5/6/2021,5/29/2021,85
TEL-1000141,KFRK58U2ON,8/24/2021,9/18/2021,9/28/2021,121
TEL-1004282,KFRK58U2ON,4/12/2021,5/7/2021,4/17/2021,217
TEL-1006652,KFRK58U2ON,11/23/2021,12/18/2021,1/4/2022,52
TEL-1012848,KFRK58U2ON,12/21/2021,1/15/2022,12/23/2021,205
TEL-1000142,LRMBLTQNP8,6/14/2021,7/9/2021,7/30/2021,293
TEL-1004326,LRMBLTQNP8,8/26/2022,9/20/2022,9/6/2022,151
TEL-1010958,LRMBLTQNP8,8/8/2021,9/2/2021,8/30/2021,102
TEL-1013902,LRMBLTQNP8,7/3/2022,7/28/2022,7/3/2022,275
TEL-1014779,LRMBLTQNP8,5/10/2022,6/4/2022,6/18/2022,280
TEL-1000143,AZ1VGKAHD3,8/13/2022,9/7/2022,8/22/2022,277
TEL-1012280,AZ1VGKAHD3,6/24/2022,7/19/2022,8/8/2022,178
TEL-1000144,4JB1FYHALS,7/6/2021,7/31/2021,8/8/2021,101
TEL-1002694,4JB1FYHALS,8/23/2022,9/17/2022,9/27/2022,89
TEL-1007091,4JB1FYHALS,5/21/2021,6/15/2021,5/26/2021,201
TEL-1007369,4JB1FYHALS,8/4/2022,8/29/2022,9/17/2022,143
TEL-1012275,4JB1FYHALS,4/7/2022,5/2/2022,4/16/2022,79
TEL-1000145,C8QF5RZ1GZ,11/10/2022,12/5/2022,12/21/2022,671
TEL-1007747,C8QF5RZ1GZ,10/11/2021,11/5/2021,10/20/2021,515
TEL-1000146,2VE5QU4JGX,7/27/2021,8/21/2021,7/29/2021,199
TEL-1005802,2VE5QU4JGX,6/29/2022,7/24/2022,8/8/2022,265
TEL-1005973,2VE5QU4JGX,8/6/2021,8/31/2021,8/8/2021,293
TEL-1007545,2VE5QU4JGX,8/11/2021,9/5/2021,8/11/2021,261
TEL-1013279,2VE5QU4JGX,1/15/2022,2/9/2022,2/9/2022,91
TEL-1000147,FP4I4PQI7C,9/23/2021,10/18/2021,10/5/2021,80
TEL-1001505,FP4I4PQI7C,3/29/2022,4/23/2022,4/7/2022,87
TEL-1002615,FP4I4PQI7C,10/8/2022,11/2/2022,10/31/2022,150
TEL-1014380,FP4I4PQI7C,12/17/2021,1/11/2022,1/5/2022,292
TEL-1000148,GZ7SNIHKSG,8/8/2022,9/2/2022,8/14/2022,356
TEL-1011923,GZ7SNIHKSG,10/9/2021,11/3/2021,10/20/2021,469
TEL-1000150,Q4VE4T86SX,4/17/2022,5/12/2022,5/13/2022,84
TEL-1003170,Q4VE4T86SX,12/7/2022,1/1/2023,12/19/2022,11
TEL-1000151,4MSZZ1I6QM,7/6/2022,7/31/2022,7/13/2022,772
TEL-1014475,4MSZZ1I6QM,3/12/2021,4/6/2021,3/14/2021,460
TEL-1000152,UWRF64M2CB,11/10/2022,12/5/2022,11/17/2022,49
TEL-1003795,UWRF64M2CB,12/3/2021,12/28/2021,1/6/2022,186
TEL-1000153,A6DYOHNF1Y,4/30/2021,5/25/2021,6/6/2021,39
TEL-1014106,A6DYOHNF1Y,8/8/2022,9/2/2022,8/23/2022,111
TEL-1000154,JMWC2U1I75,1/8/2021,2/2/2021,2/10/2021,283
TEL-1000826,JMWC2U1I75,10/3/2022,10/28/2022,10/5/2022,283
TEL-1002672,JMWC2U1I75,9/5/2021,9/30/2021,10/17/2021,449
TEL-1009385,JMWC2U1I75,4/8/2021,5/3/2021,4/14/2021,317
TEL-1000155,UCBUK0A5AL,2/8/2021,3/5/2021,2/22/2021,75
TEL-1000595,UCBUK0A5AL,7/15/2021,8/9/2021,7/26/2021,284
TEL-1005521,UCBUK0A5AL,4/3/2021,4/28/2021,5/19/2021,281
TEL-1010732,UCBUK0A5AL,12/26/2022,1/20/2023,1/2/2023,220
TEL-1000156,840DXGGMYC,7/3/2022,7/28/2022,7/27/2022,292
TEL-1001285,840DXGGMYC,11/28/2021,12/23/2021,1/3/2022,43
TEL-1003976,840DXGGMYC,3/13/2021,4/7/2021,4/30/2021,208
TEL-1011652,840DXGGMYC,7/16/2021,8/10/2021,7/22/2021,243
TEL-1000157,1FORAHSJTI,9/27/2022,10/22/2022,11/14/2022,245
TEL-1003688,1FORAHSJTI,8/24/2022,9/18/2022,8/27/2022,26
TEL-1005667,1FORAHSJTI,3/24/2022,4/18/2022,4/17/2022,209
TEL-1008104,1FORAHSJTI,1/10/2021,2/4/2021,1/13/2021,244
TEL-1009169,1FORAHSJTI,8/8/2021,9/2/2021,9/13/2021,14
TEL-1000159,RIY2D7OBKS,1/22/2021,2/16/2021,3/10/2021,75
TEL-1003254,RIY2D7OBKS,9/23/2021,10/18/2021,10/13/2021,297
TEL-1003942,RIY2D7OBKS,6/7/2022,7/2/2022,7/25/2022,295
TEL-1006374,RIY2D7OBKS,2/5/2021,3/2/2021,3/19/2021,276
TEL-1007647,RIY2D7OBKS,4/8/2022,5/3/2022,4/24/2022,143
TEL-1007871,RIY2D7OBKS,10/17/2021,11/11/2021,11/20/2021,134
TEL-1011240,RIY2D7OBKS,6/25/2021,7/20/2021,7/20/2021,236
TEL-1012126,RIY2D7OBKS,6/23/2021,7/18/2021,7/3/2021,221
TEL-1000161,BOTCOP8WXO,10/21/2022,11/15/2022,11/15/2022,189
TEL-1000798,BOTCOP8WXO,1/14/2022,2/8/2022,1/16/2022,37
TEL-1003532,BOTCOP8WXO,11/16/2022,12/11/2022,11/16/2022,207
TEL-1004340,BOTCOP8WXO,3/3/2021,3/28/2021,4/18/2021,294
TEL-1005072,BOTCOP8WXO,7/5/2021,7/30/2021,7/5/2021,90
TEL-1007067,BOTCOP8WXO,8/7/2021,9/1/2021,9/4/2021,65
TEL-1014566,BOTCOP8WXO,3/21/2021,4/15/2021,4/20/2021,103
TEL-1000162,XOFK81NIF1,2/12/2022,3/9/2022,2/25/2022,91
TEL-1001178,XOFK81NIF1,12/19/2022,1/13/2023,1/5/2023,35
TEL-1012811,XOFK81NIF1,11/8/2022,12/3/2022,11/22/2022,220
TEL-1000163,MHE2NN3Q0O,10/12/2022,11/6/2022,11/20/2022,485
TEL-1002712,MHE2NN3Q0O,1/6/2022,1/31/2022,1/23/2022,458
TEL-1010547,MHE2NN3Q0O,6/19/2021,7/14/2021,7/22/2021,443
TEL-1014978,MHE2NN3Q0O,1/31/2021,2/25/2021,3/10/2021,471
TEL-1000164,7BO8I5KXFD,4/8/2021,5/3/2021,4/22/2021,11
TEL-1008677,7BO8I5KXFD,1/26/2022,2/20/2022,2/24/2022,33
TEL-1000165,A5DLZGT0KQ,7/26/2022,8/20/2022,8/3/2022,75
TEL-1000840,A5DLZGT0KQ,10/3/2021,10/28/2021,11/18/2021,209
TEL-1001914,A5DLZGT0KQ,11/1/2022,11/26/2022,11/3/2022,96
TEL-1009094,A5DLZGT0KQ,3/4/2021,3/29/2021,4/10/2021,56
TEL-1000167,IUDVY1O3FA,4/4/2021,4/29/2021,4/24/2021,156
TEL-1000932,IUDVY1O3FA,10/30/2021,11/24/2021,11/26/2021,243
TEL-1002285,IUDVY1O3FA,1/17/2022,2/11/2022,1/27/2022,216
TEL-1012269,IUDVY1O3FA,4/9/2021,5/4/2021,5/6/2021,19
TEL-1000168,5ERC2S207Y,9/23/2022,10/18/2022,10/20/2022,40
TEL-1000956,5ERC2S207Y,3/8/2021,4/2/2021,4/9/2021,106
TEL-1006137,5ERC2S207Y,7/1/2021,7/26/2021,8/7/2021,138
TEL-1006765,5ERC2S207Y,2/28/2022,3/25/2022,3/17/2022,61
TEL-1006962,5ERC2S207Y,7/24/2021,8/18/2021,9/7/2021,26
TEL-1012454,5ERC2S207Y,7/19/2022,8/13/2022,8/2/2022,191
TEL-1012847,5ERC2S207Y,9/21/2022,10/16/2022,10/5/2022,118
TEL-1014052,5ERC2S207Y,4/6/2022,5/1/2022,4/18/2022,213
TEL-1000169,2NW84NSOBW,6/3/2022,6/28/2022,6/6/2022,91
TEL-1003144,2NW84NSOBW,1/22/2022,2/16/2022,2/25/2022,158
TEL-1004139,2NW84NSOBW,12/26/2022,1/20/2023,2/6/2023,187
TEL-1007165,2NW84NSOBW,6/5/2021,6/30/2021,6/16/2021,202
TEL-1009195,2NW84NSOBW,9/6/2021,10/1/2021,10/25/2021,73
TEL-1011414,2NW84NSOBW,12/12/2021,1/6/2022,1/11/2022,111
TEL-1012653,2NW84NSOBW,9/10/2021,10/5/2021,9/28/2021,286
TEL-1014123,2NW84NSOBW,5/1/2021,5/26/2021,5/21/2021,91
TEL-1000170,V2J4WP2333,1/3/2021,1/28/2021,2/15/2021,293
TEL-1005637,V2J4WP2333,12/3/2022,12/28/2022,1/10/2023,15
TEL-1005921,V2J4WP2333,7/7/2021,8/1/2021,8/20/2021,238
TEL-1011971,V2J4WP2333,8/19/2022,9/13/2022,10/4/2022,239
TEL-1000171,BNN2KVYIEX,2/8/2021,3/5/2021,2/13/2021,588
TEL-1008543,BNN2KVYIEX,3/1/2022,3/26/2022,3/3/2022,678
TEL-1013422,BNN2KVYIEX,4/24/2022,5/19/2022,5/16/2022,690
TEL-1013602,BNN2KVYIEX,7/23/2022,8/17/2022,8/27/2022,482
TEL-1000172,BPRN3U954J,6/6/2021,7/1/2021,7/18/2021,284
TEL-1005886,BPRN3U954J,6/19/2021,7/14/2021,7/20/2021,276
TEL-1008697,BPRN3U954J,6/18/2021,7/13/2021,7/13/2021,20
TEL-1011799,BPRN3U954J,4/27/2022,5/22/2022,5/27/2022,251
TEL-1013124,BPRN3U954J,12/6/2021,12/31/2021,1/6/2022,187
TEL-1000173,J1P9YR7MUX,8/20/2021,9/14/2021,10/4/2021,208
TEL-1007007,J1P9YR7MUX,1/7/2021,2/1/2021,2/8/2021,133
TEL-1000174,HLC9OPXI57,10/1/2021,10/26/2021,10/17/2021,243
TEL-1000175,HLC9OPXI57,6/3/2022,6/28/2022,7/16/2022,92
TEL-1003167,HLC9OPXI57,1/22/2021,2/16/2021,3/8/2021,90
TEL-1004944,HLC9OPXI57,8/23/2022,9/17/2022,9/30/2022,99
TEL-1007370,HLC9OPXI57,1/8/2022,2/2/2022,2/16/2022,230
TEL-1007570,HLC9OPXI57,11/29/2021,12/24/2021,1/11/2022,23
TEL-1000176,O0WVL46XO1,9/11/2022,10/6/2022,10/27/2022,54
TEL-1005215,O0WVL46XO1,11/8/2022,12/3/2022,11/18/2022,86
TEL-1013104,O0WVL46XO1,12/14/2022,1/8/2023,12/28/2022,80
TEL-1014424,O0WVL46XO1,4/10/2021,5/5/2021,5/16/2021,177
TEL-1000177,FETZ4NM5VQ,9/5/2022,9/30/2022,9/19/2022,51
TEL-1001530,FETZ4NM5VQ,2/27/2021,3/24/2021,3/12/2021,111
TEL-1006707,FETZ4NM5VQ,1/4/2022,1/29/2022,1/30/2022,193
TEL-1012412,FETZ4NM5VQ,10/17/2021,11/11/2021,12/5/2021,73
TEL-1012684,FETZ4NM5VQ,2/9/2022,3/6/2022,3/22/2022,125
TEL-1012839,FETZ4NM5VQ,8/26/2021,9/20/2021,10/14/2021,197
TEL-1000178,MYIVCD8YAZ,1/19/2022,2/13/2022,1/30/2022,653
TEL-1007070,MYIVCD8YAZ,11/12/2022,12/7/2022,12/9/2022,715
TEL-1011152,MYIVCD8YAZ,7/11/2021,8/5/2021,7/17/2021,473
TEL-1013149,MYIVCD8YAZ,12/26/2021,1/20/2022,1/30/2022,772
TEL-1000179,OSV5PMFRA9,4/5/2021,4/30/2021,5/14/2021,119
TEL-1011218,OSV5PMFRA9,8/4/2022,8/29/2022,9/11/2022,68
TEL-1012904,OSV5PMFRA9,3/21/2021,4/15/2021,4/9/2021,263
TEL-1000180,MGIOVFSWZ0,6/11/2022,7/6/2022,7/30/2022,212
TEL-1003835,MGIOVFSWZ0,7/19/2021,8/13/2021,7/20/2021,106
TEL-1005752,MGIOVFSWZ0,9/25/2021,10/20/2021,11/5/2021,79
TEL-1000181,9E2KK7QLS5,12/15/2021,1/9/2022,12/28/2021,230
TEL-1003450,9E2KK7QLS5,11/19/2021,12/14/2021,12/23/2021,219
TEL-1005098,9E2KK7QLS5,8/23/2021,9/17/2021,10/8/2021,122
TEL-1008788,9E2KK7QLS5,3/25/2021,4/19/2021,5/6/2021,58
TEL-1000182,CZ2490GVJ9,1/26/2021,2/20/2021,3/7/2021,132
TEL-1008497,CZ2490GVJ9,7/1/2021,7/26/2021,7/12/2021,215
TEL-1000183,D4H6IQ3XX4,1/22/2022,2/16/2022,3/10/2022,188
TEL-1004726,D4H6IQ3XX4,4/19/2021,5/14/2021,4/25/2021,240
TEL-1006497,D4H6IQ3XX4,7/3/2021,7/28/2021,8/20/2021,153
TEL-1012347,D4H6IQ3XX4,10/29/2022,11/23/2022,10/31/2022,51
TEL-1013705,D4H6IQ3XX4,12/26/2021,1/20/2022,2/8/2022,67
TEL-1000184,41DO2NJBQJ,3/7/2021,4/1/2021,4/7/2021,67
TEL-1000185,NA327DDKGH,1/20/2022,2/14/2022,2/2/2022,213
TEL-1009734,NA327DDKGH,5/8/2021,6/2/2021,5/18/2021,289
TEL-1012735,NA327DDKGH,1/8/2022,2/2/2022,2/5/2022,184
TEL-1000186,NZJIM3Q2DE,1/30/2022,2/24/2022,2/25/2022,232
TEL-1005630,NZJIM3Q2DE,12/6/2021,12/31/2021,12/14/2021,216
TEL-1006013,NZJIM3Q2DE,3/28/2021,4/22/2021,3/28/2021,243
TEL-1000187,KK3MDMBVGN,8/15/2021,9/9/2021,9/15/2021,83
