customer_id,feedback,rating
UCIMPSBIH5,Customer service was very helpful.,3
AAEOPI0CJ4,Not happy with the service.,2
2SK0N4LGVB,Good network coverage.,2
KT8D9NFG6Z,Satisfactory experience.,1
EBPDJA42PE,Facing frequent call drops.,1
IGXEBWBBTN,Billing issues observed.,4
LHKPT5A72X,Excellent service!,3
0OPZ3MPCFM,Satisfactory experience.,4
KSTCDNRYGF,Good network coverage.,4
8FDAQNH912,Good value for money.,5
KTGV6PB51P,Facing frequent call drops.,1
N55D2T1W0Y,4G speed is impressive.,3
N74KAXQN6M,Customer service was very helpful.,2
NB8MT1CZRA,Satisfactory experience.,2
UFOD423L56,Good network coverage.,2
IYD5067M3G,Excellent service!,4
7TM4VHGCMR,Facing frequent call drops.,2
2772AI8GXF,Good network coverage.,1
XCNCGYQIJU,Excellent service!,4
X5UXDUBK3B,4G speed is impressive.,2
92MKNFWCG8,Billing issues observed.,4
PDLB7K946Q,Not happy with the service.,5
YC89ZT339X,Billing issues observed.,3
I06Z56UKJ1,Not happy with the service.,1
D60VLIESVI,Good value for money.,2
XCZRQF1L4I,Satisfactory experience.,3
B67SC2B6QN,Customer service was very helpful.,5
DZ4ZT3OFX8,Excellent service!,4
M9U30QVNRC,Facing frequent call drops.,5
ZZYUWMQX06,Not happy with the service.,2
5B4YSTJYKZ,Facing frequent call drops.,1
OVWZ2GWHOD,Facing frequent call drops.,1
L4OLD7VGNT,Good network coverage.,2
ZGE0H8QTH8,Had trouble with international roaming.,2
NCD53GXQBW,Not happy with the service.,5
MNUNXFC6F4,Satisfactory experience.,4
ZVK4NLNRR8,Not happy with the service.,5
IO9OQQ59W8,Excellent service!,1
P3CSMHSZTP,Excellent service!,3
PLG3JF1GK1,Good value for money.,2
TW7JG4EH33,Billing issues observed.,3
HKWZJM1W4I,Had trouble with international roaming.,1
P4DNLPNFZU,Excellent service!,5
45FPET0L9G,Billing issues observed.,5
43F1J0ZM0K,Excellent service!,3
RYWN8BMLQQ,Customer service was very helpful.,5
IWCPW3M599,4G speed is impressive.,3
4DFTPQ5O1N,Customer service was very helpful.,1
WCVGCWSBCA,Excellent service!,3
Z63QZZP5H6,Billing issues observed.,4
ZYK4OPP038,Good value for money.,5
VSLBDK8IH5,Facing frequent call drops.,5
NPPD05SM5I,Billing issues observed.,2
FEWX5MY1DP,Had trouble with international roaming.,2
FU8IBQ5TLI,Good network coverage.,3
M6M9G57UHD,Billing issues observed.,2
UNONP0X5AW,Had trouble with international roaming.,2
ECL5B2H8OZ,Good value for money.,5
VVXK38KZ1G,Had trouble with international roaming.,3
1TZ59LABKX,Facing frequent call drops.,5
0HEQ9DK6DE,Not happy with the service.,2
S1IR0DEOK6,Billing issues observed.,5
FIF41U16FE,Facing frequent call drops.,3
I3ASPEHPQ6,Had trouble with international roaming.,5
JWEQNXCYXP,Facing frequent call drops.,3
5SQVHG1O3H,Customer service was very helpful.,2
L31JJI45WS,Billing issues observed.,1
RQ2I2HOOUT,Satisfactory experience.,2
21OUGHHWBJ,Billing issues observed.,3
NWDJ5ZKY1V,Billing issues observed.,3
WAU8LSS2MY,Good value for money.,2
XNY025K4XT,Satisfactory experience.,3
21FVZTW2PI,Billing issues observed.,1
WCXW7RUR69,Satisfactory experience.,4
N9HGQJ4THJ,4G speed is impressive.,3
QNBVR4AIGE,4G speed is impressive.,2
17O8SXB95R,Good network coverage.,1
NLQY2IL1HB,Customer service was very helpful.,2
D1SCC7V41O,Customer service was very helpful.,2
DNL7XD2BL2,4G speed is impressive.,4
RECE6R99MX,Satisfactory experience.,3
J1PVTDNAE4,Satisfactory experience.,4
DSG3W571QE,Not happy with the service.,2
RQ40R0YI89,Satisfactory experience.,2
7ZXOLAJK2D,Customer service was very helpful.,2
M0O1BTI0CE,Good value for money.,2
W01DNYIOMP,Not happy with the service.,1
WAWKXMLXJ2,Good network coverage.,3
K95K4PUDYI,Had trouble with international roaming.,2
P9S5E0IG95,4G speed is impressive.,2
9O5HIS4G8K,Not happy with the service.,3
XGK0KP0D9B,Not happy with the service.,1
E5J6KOEQDD,Excellent service!,4
YCFKZRRJ2J,Good network coverage.,3
5ICPS1ON8W,Had trouble with international roaming.,3
2S1CSA0VUK,Had trouble with international roaming.,3
PGJ0SFGCMD,Customer service was very helpful.,2
2NRR5CHZEF,Satisfactory experience.,1
NWSKJKJA3A,Excellent service!,4
13AC0XTQYJ,Good value for money.,5
ULEA1U9MXT,Good network coverage.,3
WMW1Q4LC41,Facing frequent call drops.,3
PLZ2EP78P0,Customer service was very helpful.,2
O78KV7MGW8,Billing issues observed.,4
LJJOFD2IQH,Good value for money.,2
M8IIWG0N87,Satisfactory experience.,2
4LDX3VE9MF,Good network coverage.,3
K1CTBADP8S,Billing issues observed.,2
UJ4FPRN4QY,Not happy with the service.,1
70SFFAM5YN,Billing issues observed.,3
U3BHDVOXLE,Customer service was very helpful.,5
FU7OYTDVIJ,Had trouble with international roaming.,3
23QZ9NEH85,Satisfactory experience.,2
PRZ4OU1UXX,Good value for money.,5
BNILNLFSOC,Good network coverage.,1
HJXEMZ6V9C,Customer service was very helpful.,3
0IKWXJ6M8V,Billing issues observed.,2
DNUNPFDNZG,Billing issues observed.,3
DC8MVEWL1C,Not happy with the service.,2
0BN0WMTRT0,Had trouble with international roaming.,1
4FROXJWT0O,Good network coverage.,5
6BIWQ8J0MF,Billing issues observed.,4
CIROXT4ZNV,Not happy with the service.,3
GPYNPZBZFD,Customer service was very helpful.,1
RYHQHPE0VT,Billing issues observed.,2
W7DH8TSIIY,Facing frequent call drops.,4
AO18VHBHR1,Good value for money.,2
8KL9ID4RBZ,Satisfactory experience.,5
5KMDTIDQ81,Satisfactory experience.,3
NUXOZZDIBI,Facing frequent call drops.,5
CTXC0YHUZB,Had trouble with international roaming.,1
XDZ03BA4Y3,Good network coverage.,1
LBEELK38AY,4G speed is impressive.,4
9AG4PHOKBB,4G speed is impressive.,3
NA327DDKGH,Not happy with the service.,1
RPQODMZ5G7,Good network coverage.,1
R5XVMZNRTW,Good network coverage.,1
J5F04NJNHX,Satisfactory experience.,5
4HPM5AUTM5,Billing issues observed.,1
5MTPBQ4QFO,Satisfactory experience.,2
8ITF77TRN9,Excellent service!,1
ZYUAT7GEVN,Facing frequent call drops.,2
5VLMUDIU47,Had trouble with international roaming.,5
QYPQWOAEW9,Excellent service!,5
5HNIRQR4AO,Satisfactory experience.,4
L4O7QDACA8,Had trouble with international roaming.,3
YDS5XC3E0C,Not happy with the service.,4
Y881PAGTPP,Facing frequent call drops.,4
I1BAFH2EUB,4G speed is impressive.,4
78XFYZXQZF,Satisfactory experience.,5
GWW6GBBNQB,Had trouble with international roaming.,1
VAEWXAVAZ6,4G speed is impressive.,2
NHUFXILHQX,4G speed is impressive.,3
MTG91JLYPN,Good value for money.,5
Y70SC1G6C8,Satisfactory experience.,1
PIMIQNBMZA,Billing issues observed.,1
C3Y625BAPH,Billing issues observed.,5
GOOH1ARK6F,Excellent service!,2
V3Z47YS0TI,Good network coverage.,1
A7U09BC3EI,Not happy with the service.,3
WXP2LA15ZS,Had trouble with international roaming.,4
PL3ADXRMT3,Excellent service!,5
RQYGHQZ3RV,Customer service was very helpful.,1
61HWN5BNHK,Good value for money.,2
JP752B3V20,Good network coverage.,5
IB5ABUF1UJ,Not happy with the service.,2
T8THJA17IL,Facing frequent call drops.,2
2A2Q484759,Satisfactory experience.,2
N6YGFFC9MY,Satisfactory experience.,1
Z8YMOC76RF,Had trouble with international roaming.,2
U88PUZ6XE9,Good network coverage.,2
KMYTYRN35S,Good value for money.,5
JPET2J1AUU,Good value for money.,4
QSVNJAPTAV,Good network coverage.,3
YNV1H96U17,4G speed is impressive.,4
PH2J8XTL5W,Billing issues observed.,1
8LDYF0N94F,Excellent service!,5
U6S8Z1YEIR,Customer service was very helpful.,1
614L28K37I,Good value for money.,5
VF5YOR82BL,Excellent service!,2
B4LY8R8OYS,Good value for money.,3
BCXNVCWHXN,Good network coverage.,5
9LOU0Y5RMW,Facing frequent call drops.,5
F30HN55KIM,Satisfactory experience.,3
MQBYDA28RK,Good value for money.,3
7P4NJ9HY51,Not happy with the service.,4
JCQ2YQ20T8,Not happy with the service.,1
QVXRPOADQZ,4G speed is impressive.,1
3I0JDO0E0R,Not happy with the service.,5
X432ZLLEE1,Customer service was very helpful.,5
4YWR68JUTU,Not happy with the service.,1
K6NLVT08OG,Satisfactory experience.,5
A7Y2DI9T41,4G speed is impressive.,2
E4F03ILERV,Customer service was very helpful.,5
YAVMYUW8KH,4G speed is impressive.,1
FMK77366N6,Not happy with the service.,2
8UQX1D48GP,4G speed is impressive.,2
EOL9C9LFDQ,Good network coverage.,2
MNGVY4BJZH,Good network coverage.,5
E03XKHDJDU,Facing frequent call drops.,1
45XAAK6PJP,Facing frequent call drops.,2
KWNU2X3JH0,Excellent service!,2
7BPW7KHOZJ,Facing frequent call drops.,5
E83I7GRH8N,Satisfactory experience.,4
W1HM9AJU7S,Customer service was very helpful.,3
EH6MN6RSO1,Not happy with the service.,4
YOZYBXMFS6,Not happy with the service.,5
I3LND82AOB,Excellent service!,4
NCJYMLCE1M,Good value for money.,3
WWW23DPI8C,Good value for money.,3
ZD99NZ8Y6V,Good value for money.,2
6Q15I7NT2B,Not happy with the service.,2
BYO3SYZZ0F,Customer service was very helpful.,3
NYRWGZTKO8,Facing frequent call drops.,2
POKX7MVPH4,Had trouble with international roaming.,2
DS6WUFDQDL,Facing frequent call drops.,5
G6CCSDPKA7,Good network coverage.,1
1CKB4YU47B,Billing issues observed.,4
27JB51VKYW,Excellent service!,5
8XP8ZWLK0I,Not happy with the service.,2
Z4KBUGBI4X,Customer service was very helpful.,1
GR0ZQNP3WW,Billing issues observed.,2
CBOPBJJ7KE,Facing frequent call drops.,2
1YOIEX0YCN,Facing frequent call drops.,2
DB2BWB5TJ8,Good value for money.,4
LPKV3FIJ27,Not happy with the service.,4
S82XFNMDXD,4G speed is impressive.,4
C9S7VKW8HW,Had trouble with international roaming.,4
4OOYNHEL0J,4G speed is impressive.,3
GGM8TVEVPH,Good network coverage.,2
B66QAO2KEW,Satisfactory experience.,2
XXOISYA434,Excellent service!,3
QO19US26CP,Good value for money.,1
15HO47QAZ3,Satisfactory experience.,5
G1OPLR7TSH,Excellent service!,1
UBL7OBIPNR,Billing issues observed.,2
PDMK003WRM,Good value for money.,5
QK06UHUJGH,Excellent service!,1
4CAY9FUIVD,Good network coverage.,4
5SSGZS4IUC,Satisfactory experience.,3
HP1SY58DOS,Customer service was very helpful.,1
3CBQC3H9IM,Good value for money.,4
PZCHR9E3KQ,4G speed is impressive.,1
3A8TKKO1IP,Customer service was very helpful.,1
24CTLBA6M1,Had trouble with international roaming.,3
VLJV6JE0F3,Good network coverage.,1
8BTHCRNU6R,Customer service was very helpful.,1
FZI2JWRKTX,Excellent service!,4
O9FVIIYB0N,Facing frequent call drops.,4
DMS5AKCEF1,Not happy with the service.,4
ZDHDTK4TOY,Not happy with the service.,2
QKWI8PF3XY,Satisfactory experience.,5
17IMBUSUM7,Facing frequent call drops.,1
IN8AC39S0W,Billing issues observed.,3
5KLELU0Q2G,4G speed is impressive.,4
2UHOO2AE8K,4G speed is impressive.,1
KEBW6RBNYH,Good value for money.,1
B98DSAJ2D7,Excellent service!,1
JV7MGSN5YM,Not happy with the service.,4
GKUVLNGESB,4G speed is impressive.,3
ZH8AJRDDYF,Customer service was very helpful.,3
UUAE9QX5WX,Good network coverage.,4
EEZOSGWNKW,Not happy with the service.,4
I7YFMDBZFS,Billing issues observed.,5
BPRN3U954J,Not happy with the service.,4
2VE3NAJ6TS,Customer service was very helpful.,5
UYV0ZZJBSX,Had trouble with international roaming.,5
F0LQSY797V,Excellent service!,2
38L9MNAWV7,Satisfactory experience.,2
6XLI1WE2Z4,Customer service was very helpful.,3
UMATMWBZG1,Customer service was very helpful.,1
91AUMZ0SCU,Facing frequent call drops.,5
VEAAHKI6DT,Good value for money.,1
E6APTAB90C,Good value for money.,4
MFPDWDBLD8,Excellent service!,2
B4K9YPNVW8,Facing frequent call drops.,2
Y4ECJWZR6Q,Not happy with the service.,1
AWE37OBW73,Good network coverage.,4
MILLG04IPV,Excellent service!,5
ZTT18IRBQ0,Facing frequent call drops.,1
OFQK2UETC3,Satisfactory experience.,3
5HGTZL37RL,Satisfactory experience.,1
EU5F6NHQYZ,Satisfactory experience.,1
OFKJG6RGKV,Excellent service!,1
GPTTGB0VW7,Customer service was very helpful.,2
JK1MFILWVS,Not happy with the service.,3
71JXPYVNP6,Had trouble with international roaming.,3
FMDHFM8QBC,4G speed is impressive.,4
3YA77UB32L,Satisfactory experience.,3
CC83Y3Q2LZ,Billing issues observed.,2
I8I758HZDC,Good network coverage.,4
TLTG3CIF8J,Good value for money.,2
SVL2TUEX2W,Not happy with the service.,3
S0DRCHBTPJ,Not happy with the service.,5
DVN3HDCEHN,Satisfactory experience.,1
X2ONVB7XK7,Good value for money.,2
I6BO6Y6XWA,Good network coverage.,5
HYYIMBW4FY,Excellent service!,4
SL68RT7MJF,Satisfactory experience.,2
TC1N91HTKM,Customer service was very helpful.,5
UK0DJ04P9U,Satisfactory experience.,5
KO43U3L1TH,Not happy with the service.,5
LPUQH50M8C,Good network coverage.,2
6VXL29QFCI,Billing issues observed.,3
T9J30VWJOV,Facing frequent call drops.,2
E5C5AJHHP1,Good network coverage.,2
8I0S1LY000,Billing issues observed.,5
5LBDNFHSJZ,Had trouble with international roaming.,1
SEGVZ4JWHT,Billing issues observed.,2
3GFT1ZDW4G,Good network coverage.,2
WUQ9TQNUUY,Customer service was very helpful.,2
N3YB5XEL12,Facing frequent call drops.,4
8MP76IPJO8,Good network coverage.,4
TI1UTHGDSI,4G speed is impressive.,3
TCI2UTZ0XK,4G speed is impressive.,3
QG3BTTP27Q,Good value for money.,5
VNL6ZTXIUN,Satisfactory experience.,2
GS0PTVV4V4,Good value for money.,3
XBGDETVBMK,Customer service was very helpful.,3
C6KNLSUR37,Satisfactory experience.,3
YHZ0F3E815,Customer service was very helpful.,1
VROGJ6AGBO,Excellent service!,4
5NX137G2NY,Facing frequent call drops.,1
7J6GYT6VRK,Good value for money.,3
N0SLA9ZMCV,Good network coverage.,1
07E240KDPG,Customer service was very helpful.,5
M3P457JN45,Billing issues observed.,3
LWD8MDPQAI,4G speed is impressive.,1
7LOHEC1SH5,Satisfactory experience.,5
LP54HM1WS4,Good value for money.,3
1VMVO489EG,Had trouble with international roaming.,4
C0XMJCF11S,Good network coverage.,3
PKLZE7R0MC,4G speed is impressive.,3
BLINX01YOS,Excellent service!,4
9ZBFN3DX40,Customer service was very helpful.,2
WETVXSZWJJ,Not happy with the service.,4
6DI1B9UP1N,Good value for money.,5
U0WROQQCZ8,Customer service was very helpful.,3
EI62KC2D1D,4G speed is impressive.,3
GAOTY9C0TT,Satisfactory experience.,2
6S5W6A1EYJ,Had trouble with international roaming.,2
ON3BLZT808,Satisfactory experience.,5
K63MNHGC6G,Billing issues observed.,2
H1XH9ZHRBZ,Good network coverage.,4
S5MUP4FFSG,Excellent service!,1
0NOUP34TR1,Billing issues observed.,3
63BLMF8ROO,Satisfactory experience.,5
639DBUFI44,Customer service was very helpful.,4
GPFLP17JPA,Billing issues observed.,4
P9NGIWUOUQ,Facing frequent call drops.,5
QRNM5A2U1D,Satisfactory experience.,5
S461V21MG1,Not happy with the service.,5
GEE3GPZ9NO,Good value for money.,4
1YHY4XY1UG,Good value for money.,2
2SHICT3U7L,Good network coverage.,1
K1K9KK07GE,Not happy with the service.,3
LT9O6DLIWB,Excellent service!,1
HCCFTWA4NQ,Not happy with the service.,1
JM3TUQYLI7,Had trouble with international roaming.,5
F33EDAZNAU,Excellent service!,1
ZN843PNDGP,4G speed is impressive.,3
HWGWRLK38I,Facing frequent call drops.,3
IO92QWL7C0,Customer service was very helpful.,5
2SCZVZ47ZT,Facing frequent call drops.,2
ASK8W70WH1,Customer service was very helpful.,1
HV5K597MT9,Good value for money.,4
42WLLJOLVZ,Customer service was very helpful.,1
08OPUVJNN6,4G speed is impressive.,3
QRDGEXTI8W,4G speed is impressive.,2
XF6Q1DR4DX,Billing issues observed.,1
E6WAZIKOGE,Excellent service!,4
0DLHAW2UXB,4G speed is impressive.,4
LPKCMF3HBP,Satisfactory experience.,2
PPH9PI4VQO,Had trouble with international roaming.,2
WM3A7VOC1Z,Billing issues observed.,4
43EP0BH0UH,Satisfactory experience.,2
1PPR8GOQSM,Had trouble with international roaming.,1
BO8J8PE67H,Good value for money.,5
MFH7AZNLUL,Billing issues observed.,5
2BJX8EHKL3,Not happy with the service.,5
AHVRBMHBNB,Good network coverage.,5
8SA77CJ4W6,Excellent service!,2
VT558R3Z9A,4G speed is impressive.,2
22LXBRSVE6,Billing issues observed.,5
9G1M9S2ZEV,Had trouble with international roaming.,5
PC3H5KNM76,Good network coverage.,4
VS4CEKMG3V,Satisfactory experience.,3
QAVMKGN5TG,Not happy with the service.,1
2WKDD62OHB,Had trouble with international roaming.,4
IVA7ATVIYG,Excellent service!,5
0F12R1IB77,Facing frequent call drops.,2
LBH2VNFG3B,Satisfactory experience.,4
XAGXF7PMUK,Facing frequent call drops.,4
HWI0WYUS4U,Good network coverage.,3
8XLOV0HG3F,Good network coverage.,2
UGEXSRJTMU,Good value for money.,1
KY1N1JQOXG,Satisfactory experience.,1
XVYITCZORL,Had trouble with international roaming.,5
9ZV9NQFHO8,Excellent service!,2
0IHW38NISB,Good network coverage.,4
DLNLDLO01P,Good value for money.,5
U6BRUWA4NG,Good network coverage.,2
JHYFFJQOUL,Good value for money.,1
QX5LF9IM0N,Facing frequent call drops.,5
XHXD31ASXG,Had trouble with international roaming.,1
BSVMAOH8N9,Had trouble with international roaming.,5
BQ9DEX0CY0,4G speed is impressive.,2
3E1J2HO509,Customer service was very helpful.,2
R8Y035BWS2,Good network coverage.,4
YEOYMPBE87,4G speed is impressive.,1
1HV8A2RFV8,Good network coverage.,3
2U7LK65HQ5,Excellent service!,4
T54Q2XN87Q,Facing frequent call drops.,2
IJ16AHPTW1,Had trouble with international roaming.,3
VAV8K9M23V,Had trouble with international roaming.,4
UWON2ANTFV,Good network coverage.,5
K3E0AP9E6Z,Customer service was very helpful.,5
635L8MAW4Q,Billing issues observed.,5
27DHLNNCYZ,Good network coverage.,2
O3AYSJMVIF,Not happy with the service.,5
4TEWNKHDGK,Customer service was very helpful.,1
VMSPJL1FD6,Satisfactory experience.,4
2DMJSSDE0Z,Excellent service!,1
2ULVW61LVK,Facing frequent call drops.,5
K7TQT622HX,Billing issues observed.,4
Z9ECG2VHX6,Excellent service!,4
RPN5JU3U2J,Good value for money.,5
3H9AGW204O,Facing frequent call drops.,5
FQAJCQ2WDL,Customer service was very helpful.,5
AA72Z9VJPJ,Good network coverage.,3
PX11KXQ587,Excellent service!,4
UAOFYB74Y0,Good network coverage.,1
TH3739NPDB,Had trouble with international roaming.,5
TAB8WSP0NP,Good network coverage.,2
IOJY3U0JU8,Facing frequent call drops.,1
PYI5AK2GM0,Customer service was very helpful.,2
RDJ8Z858P0,Good network coverage.,2
LZJZV1NE0M,4G speed is impressive.,1
99RP33KAXS,Excellent service!,3
G75FT8U1RJ,Not happy with the service.,5
O320O5ULOS,Had trouble with international roaming.,1
JWZBELWV2J,Had trouble with international roaming.,2
OKNJP8AXDQ,Customer service was very helpful.,4
R8VOYOZV52,Had trouble with international roaming.,5
SS6FMTT3UM,4G speed is impressive.,5
9HC0X4USTH,Excellent service!,2
C7SCDF4EW8,Customer service was very helpful.,1
I4MO81IMM9,Excellent service!,5
5U6JP8E6N8,4G speed is impressive.,4
WIX9KFDN2K,Good value for money.,4
01I0BKS0WT,Customer service was very helpful.,2
LDL3VZ3QBW,Good value for money.,3
6CJJJJDT9Y,Billing issues observed.,2
GH1S7R2AAA,Facing frequent call drops.,2
UW3PM1OK2I,Customer service was very helpful.,5
ZRLMVF370K,Facing frequent call drops.,1
6D3LD0VYPI,Excellent service!,1
0O3UR6DKB9,Good network coverage.,1
342AZODJV5,Not happy with the service.,5
3SQPEGZAKZ,4G speed is impressive.,3
NNI5ATD2H7,Facing frequent call drops.,1
FZBS0H01YT,Billing issues observed.,3
6W6J38HW1L,Facing frequent call drops.,3
QDNTF4Y1WX,Had trouble with international roaming.,5
KPOM4GR44U,Had trouble with international roaming.,2
QTHAPUYKO0,Good value for money.,2
