Customer_id,imei_tac,brand_name,model_name,os_name,os_vendor
TNBLN9CACG,02db2301510e30a5c2e70e36adc089fa,XIAOMI,REDMI 4A,Android,Google
9PL4W2PRQ7,e6a2a7462dcbcc362f56d5da64981917,SAMSUNG,GALAXY S V LTE-A (SM-G900A),Android,Google
8T5IVA6LUS,025e443bff3a972faf67faa2a76cc1ee,WINMAX,MH28,,
4QYZCPE8UJ,adb4631e8b3045114e2950959081aef8,NOKIA,220,Series30,Symbian
3CUURD5NHP,43f4c1823c093c61abbb7d86040f0efc,SAMSUNG,GALAXY J1 (SM-J110HDS),Android,Google
8WYQI26VAT,bdf6c4f83d5fb07737646bc6bf2b1f16,WALTON,PRIMO RX5,Android,Google
Z3P2BU9Q5T,96762f567ace556997563c6d80a1b912,SYMPHONY,V49,Android,Google
WIX9KFDN2K,10006c2738d0c38b52bbc2bc8aed4ffb,MICROSOFT,LUMIA 640 XL DUAL SIM (RM-1067),Windows phone,Microsoft
ZFRYZARJQQ,72c4b6ad34bc51575e483af14edae070,SAMSUNG,GALAXY ON7 DUOS TD-LTE (SM-G610F),Android,Google
O1R4ET4B1Y,883065e3b1e565c020def0b8d6327f5e,NOKIA,150 DUAL SIM,,NOKIA
VJKA8DXF92,f6a35710f4b939c288cb117d0a5dd8ed,WALTON,"PRIMO RH, Z, EF3, R4, S4",Android,Google
9IB3JWL2Q4,82ee889cf8ff11d2f006a9c59970354d,KINGSTAR,"KS-B20,KS-B21,KS-B23,KS-B24,KS-B25",Proprietary OS,Proprietary OS
QOM0FMCSVF,f329899e4f2834ff58bb95c85dca4843,SYMPHONY,L55,,
QCU15DMNHL,a3bce25ea448ff0aaec9566d43deb18f,SAMSUNG,GALAXY J5 DUOS (SM-J500H DS),Android,Google
GEQ5583DOZ,fe0f33e22d17700f2c99ce20d75ac237,SYMPHONY,R30,,
NYMUKJB3MT,3814a423e3cdb6027053c45156ae038c,SAMSUNG,GALAXY CORE PRIME (SM-G360H),Android,Google
XMYED9UDEW,157ab71eb007998f57292ac5b8bcbdf1,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS
V20W4W6S4G,f2e935469f6f334ea17f1ab676c1b217,SYMPHONY,L50,,
2IKWZKNGNM,ce12acb25aae146cfb5b397c7de21962,HTC,DESIRE EYE (0PFH200),Android,Google
2JKK981LQP,61cb379facb4d720cc5ef77018cd8ede,,,,
SFF7ELJAW4,cfd88f85d362078901076975a13c5b7e,APPLE,IPHONE X (A1901),iOS,Apple
P2G8VF49A5,fe1adffea04aabd9ba72a321e05c25be,NOKIA,105 (RM-1134),Symbian OS,Symbian
KJTB5N2SCF,ff2ead69129e1eaf71ea8846778eebca,HTC,2PZS100,Android,Google
D2LZZ3SHQK,6e54701e5c9b64108559cce8d8389ca7,LINNEX ELECTRONICS,LE26 (LINNEX LE26),,
IIR2SKP2DB,a722c86e6127a6619e6f6d1ccbd84d38,XIAOMI,REDMI 4A (2016111),Android,Google
APMHDUXZ5I,7be221db29dc92b487bc4a6a3c3a6c86,XIAOMI,MI A1 (MDG2),Android,Google
D5T5E4NB2O,d5bf414fb4efd683a813fc0fc0905a0e,APPLE,IPHONE 5 (A1429),iOS,Apple
XE2169LCOB,c395eac49569e6741faf98284aef725c,SYMPHONY,B13,,
1G7PC4MI7V,3a17976284ec1613d57156a7265e984d,WALTON,OLVIO P10,,
D7YFBDJAP2,3152ab0f1cc17f183a5f95913eb09041,LEPHONE,LECOM 3100,,
6MM69INJAP,d20e79d5a040cf96334f2f3ad4c3db38,NOKIA,105 DUAL SIM (RM-1133),Symbian OS,Symbian
X78KZJSIE0,1eec1abead4b4ad07665ff13da3742a9,WINSTAR,"W90,W100,W200,W300,W400",Proprietary OS,Proprietary OS
1E7ZPCUO0G,95f8632b406f8deb3e61c15de818d34d,VIVO,Y53 (1606),Android,Google
N7TYES9TDC,dc6e85540578d3a9e265dc9f13b643f2,SYMPHONY,B20,,
Y4FZL8ORUE,7f8387ee597629f696b2a887beda47b8,SAMSUNG,GALAXY J1 (SM-J110HDD),Android,Google
FUANJKI6RM,df847b04fdd5285750cd31fa7218fe43,ASUS,ZENFONE 5 (A501CG),Android,Google
5DSCQ8PKMU,86f52ce6c4e484ab564f8fe195b6847c,LENOVO,VIBE P1M DUAL SIM TD-LTE,Android,Google
P2VZNNUU8T,968f0a7666cef9ff49befd777ae931e7,SYMPHONY,P9,Android,Google
QBHK81W4NM,445035141fa0d21fc9cc160f0355634b,SYMPHONY,I10,Android,Google
PPRTUJID5A,9d2ec44102ff29c351e96f8f2d8dcadd,ITEL,IT2180,Proprietary OS,Proprietary OS
WGVHZ453QL,3152ab0f1cc17f183a5f95913eb09041,LEPHONE,LECOM 3100,,
DAR1ODQCP3,261181addf07659be6652f4638a94703,SYMPHONY,V85,,
OF63GSQCRO,65a0b9337c703fae43ecb7afe74758a4,SYMPHONY,L17,,
5GRR7BR52E,d87ae13cc917a20a55b5612d3cfffb6e,TECNO,F3,Android,Google
7B1LPVXDVZ,4e3147e1728b0f303e79d808dc38279c,SB TEL,"SYMPHONY B12, D115",Proprietary OS,Proprietary OS
FUPGLIZQ8D,765d62fd9842c6be4508b6b138fca3a4,WALTON,PRIMO ZX2 MINI,Android,Google
JWBFZRCWQ2,ed71084852fa88633001f6096b4c1eda,SYMPHONY,D23,,
Q09LE1ST6A,84698a8b4ae50ea0d7d7280c20bd5a70,HIMAX,"H66, H77, H101, H102",,
PX86425J0O,dc93459f86a43d0b30566b7abb0e3168,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google
707KWJ2KXU,cfd88f85d362078901076975a13c5b7e,APPLE,IPHONE X (A1901),iOS,Apple
12QITNFO3A,9492c7e0c74ce85a554909f27fde6fb5,NOKIA,108 DUAL SIM (RM-944),Series30,Symbian
GZRSMFJPKE,e312686240186ac665f6f3216616d52e,SPORTS,"SP1, SP3, SP7, SP9, SP10",Proprietary OS,Proprietary OS
44K5J1TZBM,b167ac009e828013c71cd363b414e3d7,ZELTA,PH22,,
D9HGT06QPJ,b66673d313c4b51d8f9c61e3b81d402b,SAMSUNG,GALAXY GRAND PRIME (SM-G531F),Android,Google
ZY0T9HXM8U,3ad80e70b34e11cb6d9c22d83e8874a2,LAVA,KKT05 POWER,,
YPWBT3IABB,395b163b071e5880e66ac57c5768673e,SAMSUNG,METRO SM-B350ED,Samsung OS,Samsung
KYM2VBHA3Z,fe3ab8086ce2aeb745377b2527ff7291,OK MOBILE,M10,Android,Google
31X06DORJN,7664583ddfadb8d4f537ccedaed08186,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
RGFG6JPLWO,2796544626bc00a87bf6dbbe218d3d2f,WINMAX,"W1,W2,W3,W4",Proprietary OS,Proprietary OS
91AUMZ0SCU,8bc369e70e989afb5b2ea6515d685615,LITEEL,LITETEL LT2803,,
7S781D8T6Z,2ddb1772eccf2529cb697df9bbeb0948,SB TEL,"SYMPHONY M82, T63, B4, T48, B4I",Proprietary OS,Proprietary OS
FHMP8CJB0T,84cdbfa40df50d300e67330b6daef13e,NOKIA,215 DUAL SIM,Symbian OS,Symbian
8LT1E8FCAF,ed328e68fc56e0f84e06ae0b75c17bba,NOKIA,1200,Symbian OS,Symbian
9NKWDTGHYL,3efc7e049efc10c184fd85a2488e0095,SYMPHONY,"BL40, BL45",Proprietary OS,Proprietary OS
3Q3NXSSR5E,5824b6bf7ddb8cf0ae7ee14c868a430e,SYMPHONY,B13I,,
URRCJN9PRZ,d3a06c5372286f7af2727b03ef1e8a52,NOKIA,220,Series30,Symbian
61HWN5BNHK,fd3d2fa3401282b4ce6b8396053f377c,WINSTAR,"W27,W37,W38,W47,W48",Proprietary OS,Proprietary OS
1TWZ3AJ1AS,1dc97fb8832b3e9d5bc5ccbec5aa1a1e,ITEL,IT5231,,
96QA9XEPXN,290a5a22273890246e7bf78d33626e8d,LAVA,R1,Android,Google
3N492VJ95K,d5e0bdfecd6a926375ceac5b20f2c165,NOKIA,105 DS (TA-1034),Symbian OS,Symbian
CMPN6R0OW5,df381a7ccb904ae36914f5bda3eb14a5,SAMSUNG,GALAXY NOTE 4 TD-LTE DUOS (SM-N9100),Android,Google
3JG8C66SRF,fe0f33e22d17700f2c99ce20d75ac237,SYMPHONY,R30,,
K2MMD5AXAZ,16dc9330eacb36714f91861e6187709d,HUAWEI,Y6 II DUAL SIM (CAM-L21),Android,Google
9UHEHX6UYP,2cd75496ce97a807ec398c9b0fd8c758,SYMPHONY,D55I,,
7W9NTFA26Q,fd530b1698837766658a4b810435ff24,SAMSUNG,GALAXY GRAND PRIME VE DUOS (SM-G531HDS),Android,Google
JBAU80MEZM,1098bab5bc43a68a3669287afac1a083,SYMPHONY,D91,,
JJFPUHHMPB,1dba5dfc8eec7e01a90cee4eff03f7b9,MYCELL,"S1, S2, S3, S4, F2",Proprietary OS,Proprietary OS
PEPCXEPNFH,b962d52a11466c2573f8a737ae515308,NOKIA,5 DS (TA-1053),Android,Google
Q1UEFXBEPE,dcc1054aa44b4aa1bc07eb0cc400107f,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
VYF56CAS4F,f9038bc5ed22391f5836c69bf5253e6f,NOKIA,110,Series40,Symbian
0XNP6YM8LM,741762f8a6d4d0ed1208133b0b80e187,XIAOMI,REDMI 5A (MCG3B),Android,Google
3H9YJPT2UY,9e76cdf5f369d6f3e6e6b478d3e195dc,HUAWEI,GR3,Android,Google
N0ME8922HN,626db29f19f27a8f22f2e35b80aa3301,SAMSUNG,GALAXY J5 DUOS LTE (SM-J500GDS),Android,Google
7S70MT9V2Q,dad37f5a2b4ef4cdab7e5a777e9ea84c,WALTON,PRIMO GH7,Android,Google
S411QGO5FV,9969212dd2f3e9aaba520974f55b351e,WINMAX,BD12,,
K7VZ0AMCA2,073c51e1dae2de64810d580a1a6b1cb1,ITEL,IT5040,,
OEIH8AF6U4,f6028db2c8618fb1498527636dbe176a,SYMPHONY,B17,,
BZH0TQS2ON,430557f3c44a7a42ce9425958c26b64b,,,,
FY3C3DC4I8,a0c2d4b4a174ff5dfe8828659ae489ea,OPPO,CPH1729,Android,Google
2BHL1TNAU4,cf4ddf38a33be5c85031aa179ce28491,APPLE,IPHONE 7 (A1778),iOS,Apple
ORESP426X5,11d9b75cfe2921f27b96bb98448d6af8,OKAPIA,G3,,
V62186S6DJ,472357714ec6131c1db18838dbb90ac1,KINGSTAR,"M4,X1",,
KII2J5AAN8,77d08ddc2ff7329e32947bf7696e3ae0,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google
HOE2X8C0RL,1788ef704b266038a6c0a67b74a8bd70,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS
X8JN620D5N,9025d7adfc250f6b692ff83fee676c5a,HUAWEI,Y3 (CRO-U00),Android,Google
BZO2ONGECA,721863cefae378a3641ca50da51531d4,SYMPHONY,H60,Android,Google
N9A1YQTPFQ,f6a319e1bbfc9c59aefb45f971a3352d,SAMSUNG,GALAXY J2 DUOS (SM-J200G DD),Android,Google
8DY72UKUZW,d10a20ddc76d8d485d5e04c72ca0bd16,SAMSUNG,GALAXY V PLUS DUOS (SM-G318HZ DD),Android,Google
YTP9FSD80A,2b8711a393570af4acfb506b14ccceb7,MYCELL,M108,,
HYADN8VMM6,61935eb08459eb79cdddfff9a7cc01c8,SYMPHONY,I110,,
YIM3AY51IL,1242ed30dd73d9dcc4baff152fa57ade,HUAWEI,G PLAY MINI (CHC-U01),Android,Google
OKKS9QMPVE,9f4894ccb71711497e5df44e8ec23f03,NOKIA,3310 3G (TA-1006),Proprietary OS,Proprietary OS
Q7W4NJEG96,d4e28e2b309211ee014337d2cadb14ed,SYMPHONY,B22,,
23DY57PSGS,c4a199ac879783ae1c72876396eebfd7,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
5V09N6UMDG,423c126a58a7119082093b889d669c9a,SAMSUNG,GALAXY S DUOS II (GT-S7582),Android,Google
W0LEI6YV5X,9eda0e6badee9a395b40d2ab366ebe8d,WINMAX,MH5,,
V349MOB3NM,157fcfc4a7dae482de544825e202e35a,WINSTAR,MOBILE PHONE S-4,,
XDZME30I1A,cebe144f206c224865d47d74d34a9ae6,SAMSUNG,GALAXY J5 DUOS (SM-J500H DD),Android,Google
36TQ4H2FL4,e48977f338fc3d297cdbd5d1fdbe292d,OPPO,A37 (A37F),Android,Google
QEAOAJV8XJ,d03a7ab9f7e78b3cba4f719a740cf139,SYMPHONY,P6,Android,Google
121XNXX1F0,f66586559f23cd35de10f3f717aa2a41,MICROMAX,X1I-2017,,
YFZ835VDS1,a838d0b67fc0def966d330b8e9c3f638,OPPO,A37 (A37FW),Android,Google
1YM9RZ17G4,7145c0e143fea5b1324edb56fe2f7b03,WALTON,PRIMO D7,Android,Google
6VXL29QFCI,2981a9fbaa281d4c48c3cd4e55dd80dd,NOKIA,215 DUAL SIM,Symbian OS,Symbian
0U5AJPYF2R,e1761218cfd46dede7e35baf8400594f,HUAWEI,Y6II (CAM-L21),Android,Google
VLLUUA8UUT,ff325dcaf407716343296deb33d70021,NOKIA,"105, 1050 (RM-908)",Series30,Symbian
3SHK8VZ909,531491fde883ba134bb857f60be4a7f1,LITEEL,A1,,
4JPQPEJ026,96762f567ace556997563c6d80a1b912,SYMPHONY,V49,Android,Google
PXET8V6JDS,2d759b5a89048942f6f96af92a4cfa95,HUAWEI,P9 LITE,Android,Google
NHR6WNE6B3,0ad4bdf9fa2c70beb36bc0dbdd6b0c7c,LITEEL,LT1803,,
I9QM4D7VER,110f73736e1e1fe0ef5cb8a581bc0ec2,WALTON,OLVIO L22,,
RPM9SDQSOU,fe0f33e22d17700f2c99ce20d75ac237,SYMPHONY,R30,,
7H5271L15Q,1dc97fb8832b3e9d5bc5ccbec5aa1a1e,ITEL,IT5231,,
B4K9YPNVW8,6d9f0a989b5314f7cd3193586d351b49,KIMFLY,M10,Android,Google
WPHF2NH7OW,e46c0b05520da8106b81861e33b2da65,LITEEL,LITETEL LT1801,,
V87FM3QVEX,4669b9583e05075ca81f7faeeea9edab,SAMSUNG,GALAXY GRAND NEO DS (GT-I9060),Android,Google
5HNIRQR4AO,98fa6e89c789597c0b554f36b8cb1898,SAMSUNG,GALAXY J1 (SM-J110HDS),Android,Google
AI0LZ49E29,799bae4f87f6fe1ec8e8468a07f8b08a,SYMPHONY,I21,Android,Google
9Y4MHY4WDH,dc93459f86a43d0b30566b7abb0e3168,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google
E83I7GRH8N,9168a6e61112f39757ceec81a5da1e99,PEACE,X668,,
82C73YQDAO,b7418d4c7ad1f2d4a2203259d22f7b28,HUAWEI,Y3 2017 (CRO-U00),Android,Google
OWX9UXLD28,fb2b4e66cd697b1c6523adb635dfa322,TINMO,F900,Proprietary OS,Proprietary OS
AAEOPI0CJ4,ec8d6d1f63ac724f517000ca31b029fc,OPPO,CPH1609,Android,Google
PWDGW5O52D,e95a4e914e0525c9016d64d87c1b4c9c,NOKIA,216 DUAL SIM (RM-1187),Nokia OS,Symbian
E6APTAB90C,564c4f2580ab7c6df733c61ef3a39ea5,SAMSUNG,GALAXY A6 PLUS (SM-A605F DS),Android,Google
4SQOIAO0KS,fdb3f9da52a290cecd151625581d0f99,ITEL,S11X,Android,Google
8UWO3DYWUK,a5f3d2dbd93ef5fbc355816580ac24fb,WALTON,"PRIMO EM, RM2, RH2, WALPAD C, EM2",Android,Google
LPKCMF3HBP,f4746f322d668adb45631e29a19703db,HTC,DESIRE 626G PLUS DUAL SIM,Android,Google
PZ244X6WOU,ced32d435e9c31b23409acef739312ce,TITANIC MOBILE,PHONE T-90,,
D5YY9GJCSH,621db3cd69e2f031707c76fe5a278195,ITEL,IT5600,Proprietary OS,Proprietary OS
6LJCPZI86N,4d6d7223cbebbebe3f12acfa817be8c2,WINMAX,BD45,,
4TM9J0HRCO,2c9f1c52128e7bdf00c07dbe8fd2427c,NOKIA,6020,Symbian OS,Symbian
ETSBC2ID4W,26ad97b543d8ec7944d84ceab3d6ab54,STIL,"SGC-01,SGC-02,SGC-0A,SGC-0B,SGC-0C",Proprietary OS,Proprietary OS
DUKYHL6WM3,624707bf89e72a4b4b99f71eda98e796,ENERGY PLUS,MX 2403,,
C43C472NNE,718087c5616d8bbdb434b67f8a02afba,SYMPHONY,"L25, FT42, W130, W69",Proprietary OS,Proprietary OS
8DI0VMAYJC,e11775bfe379d022d5714ae7e564d7f1,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google
IUBC9AEUPQ,d284da35df0f5ae63c85665c363943f1,WALTON,OLVIO L10,,
4XA3ZKX4H7,42298dee1b0cd6164b0df01da077dd95,,,,
OC58TZW3QN,445035141fa0d21fc9cc160f0355634b,SYMPHONY,I10,Android,Google
K24X1O6AHS,c4a71332564cad2633e08060b2d1dbfd,FIVE STAR,"F10,F50,F100,F202,F303",,
O9KNNSNKW6,54fbd19a33949bbc6f5fcdd80c52f30a,SAMSUNG,GALAXY STAR PRO DUOS (GT-S7262),Android,Google
OFXGBEN9P6,246fbe596470b86d646f790542177af7,SYMPHONY,D19,,
EARPOONHV8,bf4a73847de0b58802bec282454fea4d,SYMPHONY,P6 PRO,Android,Google
YBL0OBD66X,45f437b4ddca44100f9d9b2d35f099f3,SYMPHONY,"L35, W66, W72, W160",Proprietary OS,Proprietary OS
H6392UIB3E,540e7f49e3b0009ac2f7d7ddb0bf511a,SYMPHONY,T160,,
2SSS2HO6N5,ab1b3cbc09963e08c4b5700e4dbe7a64,SYMPHONY,B21,,
14JPS9DF8M,35e0d0ab1d984ef87df94853fd921e71,APPLE,IPHONE 7 PLUS (A1784),iOS,Apple
WYRJ4ZB3TG,81c55f17cdcb0c446fec3dc4c4018775,HTC,ONE A9 (2PQ9100),Android,Google
T1ZRRPQ02C,80bd1715030775a850314218605792b2,SAMSUNG,GALAXY J3 2016 DUOS (SM-J320F DS),Android,Google
6GF1L7P4X1,1b2da292532eae70a3dc7206fa91b66e,MICROMAX,X808,NUCLEUS,Mentor Graphics
NT3DS7LR7U,5c4465ed646da75e4430fb0a838397bc,MICROSOFT,LUMIA 435 DUAL SIM (RM-1069),Windows phone,Microsoft
4G6XH0ZNCJ,b099b20392a70cadd60d6e057d923903,NOKIA,1202,Symbian OS,Symbian
I4PWBMFWEO,6fc6b0145cf49295f813045d824ed317,SAMSUNG,GT-E1272,Samsung OS,Samsung
WAU8LSS2MY,841515e67a28bd8806d351453ca39f41,G-PHONE,GP24,,
MJNFOT2VTL,8b994b3d514939e31d1a8a1801a2dccb,XIAOMI,REDMI NOTE 5 (M1803E7SH),Android,Google
ELQGPZLIUN,65a0b9337c703fae43ecb7afe74758a4,SYMPHONY,L17,,
LZ44KJQDP6,ec4c0e4ab47a0fc2648b7abdad304f38,SAMSUNG,GALAXY CORE PRIME (SM-G360H),Android,Google
IQ3IX6NX0R,0fab16856e5a6b89589caf3f857af7ac,HUAWEI,Y3II (LUA-U22),Android,Google
ANUXA9HKB7,8e28342eaab27672432805fad2482425,NOKIA,150 (RM-1190),,NOKIA
8T6FSD9DVP,996c1b244d2b92d0156c92552f2c9817,ITEL,IT5320,,
PYDWKHM250,5493b28347d0993bc575826285d66379,STYLUS,R12,,
GZG485JZ8I,5854d3ca1fdc3192adba4c3b8d00e434,KINGSTAR,"KS-M1,KS-M2,KS-M3,KS-M5,KS-M7",Proprietary OS,Proprietary OS
OLOVO2E4UY,60399f81da527e2c53ff389892f01d79,SYMPHONY,I20,Android,Google
N7IUWFWT6I,576805f552c6237d1f2792167ed16e0d,SYMPHONY,"D26, W128, W71I, W70Q",Proprietary OS,Proprietary OS
5PLXKWXQAK,2f63b5598d57d267b61ef57005406a03,SYMPHONY,D52J,,
9XLGI7XLAS,1098bab5bc43a68a3669287afac1a083,SYMPHONY,D91,,
CG4DYZ4XW5,25307c186dfcd86916eaae1a88239369,WINMAX,MH23,,
X2ONVB7XK7,39d5fd87777c9c54cb6268ca37490be3,G-PHONE,G555,,
YNV1H96U17,40d5fbe8b41a5f8ea3ca6ffbbfa07e84,APPLE,IPHONE 7 PLUS (A1784),iOS,Apple
ZJUFPXG1IY,b7b68b75729c9b67b571f731b561efdd,KINGSTAR,"M,8,10 (M8,10)",,
V92QGOCG7W,941bd15e87d374f86189d34df7aec952,NOKIA,105 DS (TA-1034),Symbian OS,Symbian
YJDGXI1K9W,1acf2e69695b9ac369e112d0f9e18419,WINMAX,"WX82 WX83,WX90,WX91",Android,Google
EIMXRTJC4K,60399f81da527e2c53ff389892f01d79,SYMPHONY,I20,Android,Google
BPPOWFK4V5,7664583ddfadb8d4f537ccedaed08186,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
32WK8QT2Y1,d915e5a30e209e1530b8d87eff99b2a9,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google
C1F0P4QMT7,0ea0feafb4fcbad1e5462a95cc2126bc,SAMSUNG,GALAXY J5 DUOS (SM-J500H DD),Android,Google
U3DGR6R7R9,5854d3ca1fdc3192adba4c3b8d00e434,KINGSTAR,"KS-M1,KS-M2,KS-M3,KS-M5,KS-M7",Proprietary OS,Proprietary OS
PICULRWJ0P,6a48919dcc8b09577b818aaea35b12f1,WALTON,PRIMO G7,Android,Google
9XXPOTX35C,1acf2e69695b9ac369e112d0f9e18419,WINMAX,"WX82 WX83,WX90,WX91",Android,Google
9W74EED5LB,cd513587bfcc7c7b7a5928e7bc7c196e,SYMPHONY,L23,,
FGLQ2ENE2K,ab1b3cbc09963e08c4b5700e4dbe7a64,SYMPHONY,B21,,
JRW7ZH0V0V,bc9db785c3d722da1de1b9a2ddd5f76d,SB TEL,"SYMPHONY T62, S99, T55I, X99, X111, S111",,
VEJA3XF66E,2de99a5960ab56c50e2a090bd25cb591,NAMIRA,WBX-2,,
RUUF5WQYNS,f16733a2b000319dce737c7d416425b1,SYMPHONY,D22,,
MGDSBQP0P7,8909fd163cf8c8b98b23f88c18b3ebe6,XIAOMI,MI A2 (M1804D2SG),Android,Google
S9BF30CY5H,367e80f39409e2c655717835447ce936,OPPO,CPH1801,Android,Google
MI2CEFQU9J,748521fc6047b48b98123b406f8fd433,SYMPHONY,B12I,,
FY49OTQ4M8,0ea0feafb4fcbad1e5462a95cc2126bc,SAMSUNG,GALAXY J5 DUOS (SM-J500H DD),Android,Google
RYGO8KOBIC,bd7ef4374623b2ae82b617770751fbe4,SAMSUNG,GALAXY GRAND II DUOS (SM-G7102),Android,Google
UJAF0PRII5,9e60f606173374f1d557deb68f3bfbb5,WALTON,OLVIO ML9,,
RTUOE8Z12Z,8fe3f80010b48a843ff4a001ab95941b,,,,
Y2O0POVEHR,3e6f5434b1b95800d8ab6e87c729cc62,ITEL,IT5622,Proprietary OS,Proprietary OS
OPONYF9FE5,ad64368ee3ee572f421dc2029b5766c4,WALTON,OLVIO L7,,
23PK112VO1,419e3a7089648a1a01b7322673c2f24b,MAXIMUS,M87,Proprietary OS,Proprietary OS
VE674KTE1E,778d69b54f618e1214dc46e8a0d9a7b9,LAVA,IRIS 505,Android,Google
BY0UZNY7AK,472357714ec6131c1db18838dbb90ac1,KINGSTAR,"M4,X1",,
EAGIPPVLKC,b498ace3dff35d82a5e400d889efe4e4,NOKIA,110,Series40,Symbian
TZIZXEF1Z9,3a61cbece648e4fc0a2bd6017471c4fb,ITEL,S11,Android,Google
RVHPSEWHXE,63d9952a18a2b5f754dfbbef9c2d69ca,NOKIA,"101, 1010",Symbian OS,Symbian
E9W16U8MU5,719dad9693479ecfca3058467cdcbd7d,LENOVO,VIBE C2,Android,Google
0IUH3DJONI,2d005b2e125a1859e675cdb2dec3f1db,ITEL,IT5600,Proprietary OS,Proprietary OS
C6YD2VB33R,4f27b23e6f046de5932f675bea1b0d85,NOKIA,E63,Series60,Symbian
JCGNY7TLXC,748521fc6047b48b98123b406f8fd433,SYMPHONY,B12I,,
YI4PG06EK3,4dc63dfc2d8f26a422a225c0fa077685,NOKIA,108 DUAL SIM (RM-944),Series30,Symbian
6U6VUP9JUI,7b1fffaeb3aeb53c2182b52acc585c40,SAMSUNG,GALAXY J1 ACE DUOS (SM-J110F DS),Android,Google
TBLX3CFYDX,d34a89dff484593bb0e267826c5d342f,SAMSUNG,GALAXY CORE II DUOS (SM-G355H),Android,Google
K6VSJS26WF,3a017d991e5d6b8d30a4bfb4152b1b34,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
G7E5MEGHPD,89a96358107c18f696a84fc17b5316c1,SYMPHONY,D54I,,
MEXLLQTLQH,63497efe88a050a2c4bf33d563d21172,SAMSUNG,GALAXY J7 DUOS (SM-J700H DD),Android,Google
VRWR0O400I,88e581b67db0c460c8ba66bbec4d0f7f,SYMPHONY,"B9, FT34, B11I, H50",Proprietary OS,Proprietary OS
2SHICT3U7L,e67ffc9914152dda4ac8eed6e410db79,SAMSUNG,GALAXY J5 PRIME DUOS (SM-G570F DS),Android,Google
0EZRWG2V2R,63cefb18a430f513fe870dad4e0cee75,MICROMAX,X904,,
IEQTETRWMF,87aee9418e2ddd5e76ed242469ca98eb,WALTON,"PRIMO NX2, G6, D6, GH4, E5",Android,Google
5QNBN30ZV4,59301b28d57c11b9cfa23576ab5aca8e,SYMPHONY,V90,,
ZMORNP1MWC,f9676f4bf10656cb09c76511cfd9862d,LAVA,ARC 101,,
VU870C81A3,e4689599e66e0a454e76a7ae8d67d31a,SAMSUNG,METRO SM-B350ED,Samsung OS,Samsung
RPN5JU3U2J,5578acb2800d666d079981ab1bd7eb55,SAMSUNG,GALAXY GRAND PRIME (SM-G530H),Android,Google
AKN6S9PPLU,d3094e99427dc83b47d7e9cae4d15948,SYMPHONY,S50,,
UDW45T6UQZ,246fbe596470b86d646f790542177af7,SYMPHONY,D19,,
94IK69GGKN,7155883c455cef4bb72e56d3345fc986,SYMPHONY,D150,,
5TOD9ZGD2Z,4e01acca34b67fbe981830e7e9d2f686,SYMPHONY,"W67, F15, H50, B12",Android,Google
I5YUJS1EXK,a35a0cec3e6bb95404d2e48d0ae0f44e,SYMPHONY,T40,Proprietary OS,Proprietary OS
WUADXBUXK2,27cec7bcf0f9233a03c510f9e911afb9,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
15Z41IWHZO,99c750d0abf8bd3e646796b546b7a815,NOKIA,"1280, 1282",Symbian OS,Symbian
ZA4TIHL9R6,c9772ba2699db7f3dbac21f261fe2969,SAMSUNG,GALAXY J1 (SM-J110HDS),Android,Google
QA4HY9CP60,b88e1b31bffc2e2a6048dc215f9b6a2b,SAMSUNG,GALAXY J5 (SM-J510FN),Android,Google
TBLLSUHIOQ,77d08ddc2ff7329e32947bf7696e3ae0,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google
EWXLTDO14A,e7eeedff5414a680b25b06971dfe87c1,SYMPHONY,ROAR E79,Android,Google
L9IY6VCZSJ,2d3afee08266aca3724c05fd11e84c4b,GREYMARKET,HANDSET,Proprietary OS,Proprietary OS
G1R00ZBJ53,996d94ee7d7b350c080dea2eed447e95,SYMPHONY,B17,,
GBJ1C7VOO3,95e468cb81dab6222c89fa80a75c5c78,,,,
8DM4YSH57Y,142253b245f17221247e5a2a35cc8c88,SYMPHONY,L100,,
UDWQB1MZ5G,283f6f8be189373695f30a375810d859,SYMPHONY,BL75,,
7LBVC9Q2HF,3a61cbece648e4fc0a2bd6017471c4fb,ITEL,S11,Android,Google
XR9KKDGOY6,277d51052c463547475fff7612ce4ab6,NOKIA,150 (RM-1190),,NOKIA
QM4U5W8BAI,e11775bfe379d022d5714ae7e564d7f1,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google
